Date,Close
2015-08-25,165.42356872558594
2015-08-26,171.77481079101562
2015-08-27,176.02369689941406
2015-08-28,176.03248596191406
2015-08-31,174.61032104492188
2015-09-01,169.3986358642578
2015-09-02,172.61395263671875
2015-09-03,172.7376251220703
2015-09-04,170.12295532226562
2015-09-08,174.3983154296875
2015-09-09,172.0662841796875
2015-09-10,173.00267028808594
2015-09-11,173.78880310058594
2015-09-14,173.14398193359375
2015-09-15,175.3081817626953
2015-09-16,176.82754516601562
2015-09-17,176.42999267578125
2015-09-18,173.54685974121094
2015-09-21,174.44371032714844
2015-09-22,172.1794891357422
2015-09-23,171.90420532226562
2015-09-24,171.2826385498047
2015-09-25,171.23825073242188
2015-09-28,166.9406280517578
2015-09-29,167.03831481933594
2015-09-30,170.1549835205078
2015-10-01,170.59893798828125
2015-10-02,173.1473388671875
2015-10-05,176.22842407226562
2015-10-06,175.62466430664062
2015-10-07,177.06309509277344
2015-10-08,178.66136169433594
2015-10-09,178.76797485351562
2015-10-12,178.93663024902344
2015-10-13,177.80899047851562
2015-10-14,176.95654296875
2015-10-15,179.67369079589844
2015-10-16,180.49058532714844
2015-10-19,180.57928466796875
2015-10-20,180.3484649658203
2015-10-21,179.2296600341797
2015-10-22,182.25746154785156
2015-10-23,184.25538635253906
2015-10-26,183.8025360107422
2015-10-27,183.4473419189453
2015-10-28,185.53399658203125
2015-10-29,185.42742919921875
2015-10-30,184.62832641601562
2015-11-02,186.8126220703125
2015-11-03,187.35427856445312
2015-11-04,186.7860107421875
2015-11-05,186.59954833984375
2015-11-06,186.5018768310547
2015-11-09,184.76148986816406
2015-11-10,185.1876983642578
2015-11-11,184.4595947265625
2015-11-12,181.8845977783203
2015-11-13,179.8423309326172
2015-11-16,182.57716369628906
2015-11-17,182.4440155029297
2015-11-18,185.3386688232422
2015-11-19,185.1788787841797
2015-11-20,185.85365295410156
2015-11-23,185.64056396484375
2015-11-24,185.88917541503906
2015-11-25,185.862548828125
2015-11-27,186.07565307617188
2015-11-30,185.3031463623047
2015-12-01,187.07012939453125
2015-12-02,185.16110229492188
2015-12-03,182.56829833984375
2015-12-04,186.12892150878906
2015-12-07,185.0012664794922
2015-12-08,183.7581024169922
2015-12-09,182.3285675048828
2015-12-10,182.79916381835938
2015-12-11,179.25633239746094
2015-12-14,180.16200256347656
2015-12-15,182.05331420898438
2015-12-16,184.7170867919922
2015-12-17,181.90237426757812
2015-12-18,178.6617431640625
2015-12-21,180.13551330566406
2015-12-22,181.77017211914062
2015-12-23,184.02108764648438
2015-12-24,183.71737670898438
2015-12-28,183.29757690429688
2015-12-29,185.25367736816406
2015-12-30,183.94070434570312
2015-12-31,182.1006317138672
2016-01-04,179.55499267578125
2016-01-05,179.85867309570312
2016-01-06,177.58987426757812
2016-01-07,173.32923889160156
2016-01-08,171.4266815185547
2016-01-11,171.59640502929688
2016-01-12,172.98086547851562
2016-01-13,168.66664123535156
2016-01-14,171.43560791015625
2016-01-15,167.7555389404297
2016-01-19,167.97886657714844
2016-01-20,165.826171875
2016-01-21,166.75511169433594
2016-01-22,170.17616271972656
2016-01-25,167.60366821289062
2016-01-26,169.8903350830078
2016-01-27,168.04136657714844
2016-01-28,168.91673278808594
2016-01-29,173.0344696044922
2016-02-01,172.97195434570312
2016-02-02,169.8546142578125
2016-02-03,170.87289428710938
2016-02-04,171.14083862304688
2016-02-05,167.88059997558594
2016-02-08,165.62075805664062
2016-02-09,165.6296844482422
2016-02-10,165.4867706298828
2016-02-11,163.33407592773438
2016-02-12,166.70152282714844
2016-02-16,169.5151824951172
2016-02-17,172.2841796875
2016-02-18,171.57855224609375
2016-02-19,171.4980926513672
2016-02-22,173.98130798339844
2016-02-23,171.783935546875
2016-02-24,172.56997680664062
2016-02-25,174.66014099121094
2016-02-26,174.2581787109375
2016-02-29,172.89158630371094
2016-03-01,176.95570373535156
2016-03-02,177.75064086914062
2016-03-03,178.44737243652344
2016-03-04,179.02798461914062
2016-03-07,179.17092895507812
2016-03-08,177.2147216796875
2016-03-09,178.090087890625
2016-03-10,178.23300170898438
2016-03-11,181.1092071533203
2016-03-14,180.8769073486328
2016-03-15,180.5821990966797
2016-03-16,181.62722778320312
2016-03-17,182.77951049804688
2016-03-18,183.49778747558594
2016-03-21,183.75814819335938
2016-03-22,183.6593780517578
2016-03-23,182.44732666015625
2016-03-24,182.36648559570312
2016-03-28,182.47422790527344
2016-03-29,184.16217041015625
2016-03-30,184.97021484375
2016-03-31,184.5212860107422
2016-04-01,185.77821350097656
2016-04-04,185.17669677734375
2016-04-05,183.32716369628906
2016-04-06,185.32931518554688
2016-04-07,183.11166381835938
2016-04-08,183.60548400878906
2016-04-11,183.17454528808594
2016-04-12,184.88037109375
2016-04-13,186.74789428710938
2016-04-14,186.75686645507812
2016-04-15,186.55038452148438
2016-04-18,187.86119079589844
2016-04-19,188.4537353515625
2016-04-20,188.63333129882812
2016-04-21,187.61875915527344
2016-04-22,187.61875915527344
2016-04-25,187.29556274414062
2016-04-26,187.5738983154297
2016-04-27,187.9599609375
2016-04-28,186.25408935546875
2016-04-29,185.24850463867188
2016-05-02,186.72096252441406
2016-05-03,185.09588623046875
2016-05-04,184.0634002685547
2016-05-05,184.02749633789062
2016-05-06,184.70082092285156
2016-05-09,184.8534698486328
2016-05-10,187.15188598632812
2016-05-11,185.40115356445312
2016-05-12,185.4550323486328
2016-05-13,183.83892822265625
2016-05-16,185.6525421142578
2016-05-17,183.9197540283203
2016-05-18,183.9735870361328
2016-05-19,183.3361358642578
2016-05-20,184.49432373046875
2016-05-23,184.24295043945312
2016-05-24,186.63116455078125
2016-05-25,187.89710998535156
2016-05-26,187.9510040283203
2016-05-27,188.75900268554688
2016-05-31,188.3998565673828
2016-06-01,188.7859649658203
2016-06-02,189.3605499267578
2016-06-03,188.79493713378906
2016-06-06,189.75563049316406
2016-06-07,190.05186462402344
2016-06-08,190.67138671875
2016-06-09,190.4110107421875
2016-06-10,188.6063690185547
2016-06-13,187.15188598632812
2016-06-14,186.7837677001953
2016-06-15,186.5234375
2016-06-16,187.08010864257812
2016-06-17,186.38336181640625
2016-06-20,187.58367919921875
2016-06-21,188.1161346435547
2016-06-22,187.80929565429688
2016-06-23,190.25506591796875
2016-06-24,183.4231719970703
2016-06-27,180.13809204101562
2016-06-28,183.38702392578125
2016-06-29,186.50967407226562
2016-06-30,189.05471801757812
2016-07-01,189.45184326171875
2016-07-05,188.08909606933594
2016-07-06,189.21717834472656
2016-07-07,189.099853515625
2016-07-08,191.91566467285156
2016-07-11,192.59249877929688
2016-07-12,193.9914093017578
2016-07-13,193.9643096923828
2016-07-14,195.04727172851562
2016-07-15,194.78558349609375
2016-07-18,195.3090362548828
2016-07-19,195.11048889160156
2016-07-20,195.92274475097656
2016-07-21,195.18267822265625
2016-07-22,196.05813598632812
2016-07-25,195.525634765625
2016-07-26,195.61587524414062
2016-07-27,195.40830993652344
2016-07-28,195.63397216796875
2016-07-29,195.94979858398438
2016-08-01,195.78736877441406
2016-08-02,194.53286743164062
2016-08-03,195.10142517089844
2016-08-04,195.3090362548828
2016-08-05,196.90643310546875
2016-08-08,196.78915405273438
2016-08-09,196.90643310546875
2016-08-10,196.4191436767578
2016-08-11,197.33059692382812
2016-08-12,197.15916442871094
2016-08-15,197.7277069091797
2016-08-16,196.70791625976562
2016-08-17,197.0779266357422
2016-08-18,197.52011108398438
2016-08-19,197.23133850097656
2016-08-22,197.22232055664062
2016-08-23,197.61941528320312
2016-08-24,196.60858154296875
2016-08-25,196.47325134277344
2016-08-26,196.10324096679688
2016-08-29,197.0688934326172
2016-08-30,196.74400329589844
2016-08-31,196.18443298339844
2016-09-01,196.19351196289062
2016-09-02,197.0779266357422
2016-09-06,197.67361450195312
2016-09-07,197.655517578125
2016-09-08,197.2042694091797
2016-09-09,192.4842071533203
2016-09-12,195.245849609375
2016-09-13,192.43905639648438
2016-09-14,192.3668975830078
2016-09-15,194.2891845703125
2016-09-16,193.53814697265625
2016-09-19,193.5744171142578
2016-09-20,193.5835418701172
2016-09-21,195.7604522705078
2016-09-22,196.99404907226562
2016-09-23,195.91464233398438
2016-09-26,194.3272705078125
2016-09-27,195.53369140625
2016-09-28,196.50424194335938
2016-09-29,194.7263946533203
2016-09-30,196.19583129882812
2016-10-03,195.72413635253906
2016-10-04,194.7263946533203
2016-10-05,195.588134765625
2016-10-06,195.72413635253906
2016-10-07,195.05291748046875
2016-10-10,196.0688018798828
2016-10-11,193.5925750732422
2016-10-12,193.84658813476562
2016-10-13,193.2116241455078
2016-10-14,193.31138610839844
2016-10-17,192.6401824951172
2016-10-18,193.84658813476562
2016-10-19,194.36355590820312
2016-10-20,194.00079345703125
2016-10-21,194.09149169921875
2016-10-24,194.91690063476562
2016-10-25,194.26380920410156
2016-10-26,193.87379455566406
2016-10-27,193.3567352294922
2016-10-28,192.7852783203125
2016-10-31,192.79441833496094
2016-11-01,191.3975067138672
2016-11-02,190.2455596923828
2016-11-03,189.374755859375
2016-11-04,189.1661834716797
2016-11-07,193.338623046875
2016-11-08,194.20938110351562
2016-11-09,196.26837158203125
2016-11-10,196.75820922851562
2016-11-11,196.30465698242188
2016-11-14,196.4588623046875
2016-11-15,197.99185180664062
2016-11-16,197.619873046875
2016-11-17,198.6358184814453
2016-11-18,198.19134521484375
2016-11-21,199.68797302246094
2016-11-22,200.07803344726562
2016-11-23,200.18690490722656
2016-11-25,200.93063354492188
2016-11-28,199.98733520507812
2016-11-29,200.37733459472656
2016-11-30,199.8966064453125
2016-12-01,199.16189575195312
2016-12-02,199.26165771484375
2016-12-05,200.45901489257812
2016-12-06,201.0939483642578
2016-12-07,203.72442626953125
2016-12-08,204.2232666015625
2016-12-09,205.4568328857422
2016-12-12,205.2210235595703
2016-12-13,206.5906982421875
2016-12-14,204.8854217529297
2016-12-15,205.72897338867188
2016-12-16,205.3266143798828
2016-12-19,205.773681640625
2016-12-20,206.5674285888672
2016-12-21,205.99269104003906
2016-12-22,205.63681030273438
2016-12-23,205.9379425048828
2016-12-27,206.44886779785156
2016-12-28,204.74266052246094
2016-12-29,204.69708251953125
2016-12-30,203.94891357421875
2017-01-03,205.5091094970703
2017-01-04,206.73167419433594
2017-01-05,206.5674285888672
2017-01-06,207.30653381347656
2017-01-09,206.62222290039062
2017-01-10,206.62222290039062
2017-01-11,207.20619201660156
2017-01-12,206.68609619140625
2017-01-13,207.16055297851562
2017-01-17,206.4306182861328
2017-01-18,206.8868408203125
2017-01-19,206.1204071044922
2017-01-20,206.87771606445312
2017-01-23,206.33938598632812
2017-01-24,207.66236877441406
2017-01-25,209.4597930908203
2017-01-26,209.24081420898438
2017-01-27,208.91232299804688
2017-01-30,207.6167449951172
2017-01-31,207.59849548339844
2017-02-01,207.6806182861328
2017-02-02,207.81744384765625
2017-02-03,209.24993896484375
2017-02-06,208.87583923339844
2017-02-07,208.88497924804688
2017-02-08,209.15870666503906
2017-02-09,210.3995819091797
2017-02-10,211.2298126220703
2017-02-13,212.37948608398438
2017-02-14,213.22801208496094
2017-02-15,214.3411102294922
2017-02-16,214.15863037109375
2017-02-17,214.4962158203125
2017-02-21,215.77362060546875
2017-02-22,215.58201599121094
2017-02-23,215.7279510498047
2017-02-24,216.00172424316406
2017-02-27,216.33926391601562
2017-02-28,215.75535583496094
2017-03-01,218.77536010742188
2017-03-02,217.39767456054688
2017-03-03,217.53451538085938
2017-03-06,216.88670349121094
2017-03-07,216.2388916015625
2017-03-08,215.83749389648438
2017-03-09,216.11119079589844
2017-03-10,216.86851501464844
2017-03-13,216.97796630859375
2017-03-14,216.1476593017578
2017-03-15,218.0181121826172
2017-03-16,217.58924865722656
2017-03-17,217.20713806152344
2017-03-20,216.9688720703125
2017-03-21,214.18313598632812
2017-03-22,214.68711853027344
2017-03-23,214.45803833007812
2017-03-24,214.30221557617188
2017-03-27,214.082275390625
2017-03-28,215.64015197753906
2017-03-29,215.84176635742188
2017-03-30,216.5290069580078
2017-03-31,216.02503967285156
2017-04-03,215.64930725097656
2017-04-04,215.78675842285156
2017-04-05,215.14529418945312
2017-04-06,215.75010681152344
2017-04-07,215.5301971435547
2017-04-10,215.6584930419922
2017-04-11,215.40188598632812
2017-04-12,214.45803833007812
2017-04-13,213.06517028808594
2017-04-17,214.95289611816406
2017-04-18,214.31141662597656
2017-04-19,213.9174346923828
2017-04-20,215.6584930419922
2017-04-21,214.97117614746094
2017-04-24,217.33543395996094
2017-04-25,218.60003662109375
2017-04-26,218.4625701904297
2017-04-27,218.6458740234375
2017-04-28,218.16932678222656
2017-05-01,218.71913146972656
2017-05-02,218.80160522460938
2017-05-03,218.53590393066406
2017-05-04,218.7924346923828
2017-05-05,219.6538543701172
2017-05-08,219.61720275878906
2017-05-09,219.4156036376953
2017-05-10,219.80963134765625
2017-05-11,219.3606414794922
2017-05-12,218.99404907226562
2017-05-15,220.2036895751953
2017-05-16,220.00209045410156
2017-05-17,216.0983428955078
2017-05-18,216.9688720703125
2017-05-19,218.38011169433594
2017-05-22,219.48890686035156
2017-05-23,219.97457885742188
2017-05-24,220.4877471923828
2017-05-25,221.54156494140625
2017-05-26,221.4957733154297
2017-05-30,221.30331420898438
2017-05-31,221.24832153320312
2017-06-01,223.0077667236328
2017-06-02,223.7500457763672
2017-06-05,223.5850830078125
2017-06-06,222.87030029296875
2017-06-07,223.2826690673828
2017-06-08,223.39259338378906
2017-06-09,223.0535888671875
2017-06-12,223.0077667236328
2017-06-13,224.09825134277344
2017-06-14,223.8141632080078
2017-06-15,223.38351440429688
2017-06-16,223.4322509765625
2017-06-19,225.2924041748047
2017-06-20,223.7729949951172
2017-06-21,223.71775817871094
2017-06-22,223.616455078125
2017-06-23,223.88348388671875
2017-06-26,224.0308380126953
2017-06-27,222.22598266601562
2017-06-28,224.21498107910156
2017-06-29,222.2444305419922
2017-06-30,222.65878295898438
2017-07-03,223.0363311767578
2017-07-05,223.55201721191406
2017-07-06,221.50770568847656
2017-07-07,222.9442596435547
2017-07-10,223.1836700439453
2017-07-11,223.0179443359375
2017-07-12,224.69378662109375
2017-07-13,225.07139587402344
2017-07-14,226.12115478515625
2017-07-17,226.09349060058594
2017-07-18,226.21322631835938
2017-07-19,227.43795776367188
2017-07-20,227.53924560546875
2017-07-21,227.33665466308594
2017-07-24,227.2814178466797
2017-07-25,227.8338623046875
2017-07-26,227.8430938720703
2017-07-27,227.63131713867188
2017-07-28,227.3643035888672
2017-07-31,227.23536682128906
2017-08-01,227.74180603027344
2017-08-02,227.8522491455078
2017-08-03,227.41030883789062
2017-08-04,227.82472229003906
2017-08-07,228.24826049804688
2017-08-08,227.68653869628906
2017-08-09,227.6773681640625
2017-08-10,224.46365356445312
2017-08-11,224.7950897216797
2017-08-14,227.02352905273438
2017-08-15,226.99594116210938
2017-08-16,227.39190673828125
2017-08-17,223.84664916992188
2017-08-18,223.49673461914062
2017-08-21,223.67173767089844
2017-08-22,226.01065063476562
2017-08-23,225.20028686523438
2017-08-24,224.67543029785156
2017-08-25,225.20028686523438
2017-08-28,225.20950317382812
2017-08-29,225.46734619140625
2017-08-30,226.5355224609375
2017-08-31,227.8983612060547
2017-09-01,228.2206573486328
2017-09-05,226.58152770996094
2017-09-06,227.35507202148438
2017-09-07,227.32742309570312
2017-09-08,227.0604248046875
2017-09-11,229.482177734375
2017-09-12,230.25570678710938
2017-09-13,230.36622619628906
2017-09-14,230.29254150390625
2017-09-15,230.6025390625
2017-09-18,231.09300231933594
2017-09-19,231.32437133789062
2017-09-20,231.40762329101562
2017-09-21,230.78762817382812
2017-09-22,230.8339080810547
2017-09-25,230.36195373535156
2017-09-26,230.5007781982422
2017-09-27,231.39842224121094
2017-09-28,231.67604064941406
2017-09-29,232.49037170410156
2017-10-02,233.49905395507812
2017-10-03,233.99879455566406
2017-10-04,234.27642822265625
2017-10-05,235.66456604003906
2017-10-06,235.39614868164062
2017-10-09,235.00746154785156
2017-10-10,235.6275177001953
2017-10-11,235.99769592285156
2017-10-12,235.6460418701172
2017-10-13,235.93287658691406
2017-10-16,236.24754333496094
2017-10-17,236.41412353515625
2017-10-18,236.64547729492188
2017-10-19,236.71023559570312
2017-10-20,237.93174743652344
2017-10-23,237.00636291503906
2017-10-24,237.4228515625
2017-10-25,236.24754333496094
2017-10-26,236.55294799804688
2017-10-27,238.4870147705078
2017-10-30,237.59860229492188
2017-10-31,237.96878051757812
2017-11-01,238.283447265625
2017-11-02,238.3759765625
2017-11-03,239.1718292236328
2017-11-06,239.54200744628906
2017-11-07,239.37542724609375
2017-11-08,239.7825927734375
2017-11-09,238.91275024414062
2017-11-10,238.83865356445312
2017-11-13,239.06076049804688
2017-11-14,238.5055389404297
2017-11-15,237.311767578125
2017-11-16,239.3291778564453
2017-11-17,238.62582397460938
2017-11-20,239.03302001953125
2017-11-21,240.59689331054688
2017-11-22,240.38412475585938
2017-11-24,240.9393768310547
2017-11-27,240.81906127929688
2017-11-28,243.26211547851562
2017-11-29,243.11404418945312
2017-11-30,245.2425079345703
2017-12-01,244.73353576660156
2017-12-04,244.43740844726562
2017-12-05,243.5582275390625
2017-12-06,243.60450744628906
2017-12-07,244.37265014648438
2017-12-08,245.7052001953125
2017-12-11,246.44552612304688
2017-12-12,246.88052368164062
2017-12-13,246.85276794433594
2017-12-14,245.84397888183594
2017-12-15,247.8912811279297
2017-12-18,249.4631805419922
2017-12-19,248.50515747070312
2017-12-20,248.3749237060547
2017-12-21,248.88650512695312
2017-12-22,248.82144165039062
2017-12-26,248.52378845214844
2017-12-27,248.6446990966797
2017-12-28,249.15628051757812
2017-12-29,248.2168426513672
2018-01-02,249.99334716796875
2018-01-03,251.5746307373047
2018-01-04,252.63494873046875
2018-01-05,254.3185577392578
2018-01-08,254.78363037109375
2018-01-09,255.36024475097656
2018-01-10,254.96961975097656
2018-01-11,256.8298645019531
2018-01-12,258.5041809082031
2018-01-16,257.6205139160156
2018-01-17,260.0760803222656
2018-01-18,259.63897705078125
2018-01-19,260.8202209472656
2018-01-22,262.94091796875
2018-01-23,263.4989929199219
2018-01-24,263.3966979980469
2018-01-25,263.50823974609375
2018-01-26,266.55914306640625
2018-01-29,264.7918701171875
2018-01-30,262.075927734375
2018-01-31,262.20611572265625
2018-02-01,261.90850830078125
2018-02-02,256.206787109375
2018-02-05,245.4915313720703
2018-02-06,250.3282928466797
2018-02-07,248.97021484375
2018-02-08,239.63162231445312
2018-02-09,243.23129272460938
2018-02-12,246.80300903320312
2018-02-13,247.41688537597656
2018-02-14,250.75604248046875
2018-02-15,253.95574951171875
2018-02-16,254.0301055908203
2018-02-20,252.4396209716797
2018-02-21,251.1839141845703
2018-02-22,251.509521484375
2018-02-23,255.51841735839844
2018-02-26,258.485595703125
2018-02-27,255.25799560546875
2018-02-28,252.67218017578125
2018-03-01,248.9981689453125
2018-03-02,250.28175354003906
2018-03-05,253.17449951171875
2018-03-06,253.81622314453125
2018-03-07,253.72325134277344
2018-03-08,254.95101928710938
2018-03-09,259.38775634765625
2018-03-12,259.062255859375
2018-03-13,257.3880310058594
2018-03-14,256.0671691894531
2018-03-15,255.78814697265625
2018-03-16,256.0655517578125
2018-03-19,252.6008758544922
2018-03-20,253.0304718017578
2018-03-21,252.54483032226562
2018-03-22,246.23193359375
2018-03-23,240.98361206054688
2018-03-26,247.57669067382812
2018-03-27,243.3649444580078
2018-03-28,242.6458740234375
2018-03-29,245.7462921142578
2018-04-02,240.44198608398438
2018-04-03,243.52369689941406
2018-04-04,246.12918090820312
2018-04-05,248.07167053222656
2018-04-06,242.543212890625
2018-04-09,243.73849487304688
2018-04-10,247.61404418945312
2018-04-11,246.31602478027344
2018-04-12,248.34246826171875
2018-04-13,247.61404418945312
2018-04-16,249.64981079101562
2018-04-17,252.32066345214844
2018-04-18,252.5074920654297
2018-04-19,251.10675048828125
2018-04-20,248.9774932861328
2018-04-23,248.940185546875
2018-04-24,245.58755493164062
2018-04-25,246.194580078125
2018-04-26,248.69729614257812
2018-04-27,248.93080139160156
2018-04-30,247.01632690429688
2018-05-01,247.455322265625
2018-05-02,245.7930145263672
2018-05-03,245.25135803222656
2018-05-04,248.42648315429688
2018-05-07,249.26698303222656
2018-05-08,249.26698303222656
2018-05-09,251.6763916015625
2018-05-10,254.02964782714844
2018-05-11,254.8047332763672
2018-05-14,254.9261932373047
2018-05-15,253.1706085205078
2018-05-16,254.2351531982422
2018-05-17,254.02032470703125
2018-05-18,253.3853302001953
2018-05-21,255.2903289794922
2018-05-22,254.58062744140625
2018-05-23,255.28102111816406
2018-05-24,254.75804138183594
2018-05-25,254.15109252929688
2018-05-29,251.2280731201172
2018-05-30,254.58062744140625
2018-05-31,253.02108764648438
2018-06-01,255.50518798828125
2018-06-04,256.7191467285156
2018-06-05,256.90594482421875
2018-06-06,259.0538330078125
2018-06-07,259.0258483886719
2018-06-08,259.7915954589844
2018-06-11,260.1371154785156
2018-06-12,260.473388671875
2018-06-13,259.6422424316406
2018-06-14,260.2958679199219
2018-06-15,259.9638671875
2018-06-18,259.4291687011719
2018-06-19,258.4347839355469
2018-06-20,258.87567138671875
2018-06-21,257.25286865234375
2018-06-22,257.7218933105469
2018-06-25,254.21353149414062
2018-06-26,254.7764434814453
2018-06-27,252.6657257080078
2018-06-28,254.11044311523438
2018-06-29,254.4762725830078
2018-07-02,255.02032470703125
2018-07-03,254.1198272705078
2018-07-05,256.1928405761719
2018-07-06,258.3597717285156
2018-07-09,260.6861572265625
2018-07-10,261.62420654296875
2018-07-11,259.71063232421875
2018-07-12,262.0650329589844
2018-07-13,262.271484375
2018-07-16,262.0369567871094
2018-07-17,263.0970153808594
2018-07-18,263.6504211425781
2018-07-19,262.65606689453125
2018-07-20,262.3559265136719
2018-07-23,262.8437194824219
2018-07-24,264.1663513183594
2018-07-25,266.417724609375
2018-07-26,265.78912353515625
2018-07-27,263.9881286621094
2018-07-30,262.60919189453125
2018-07-31,263.90362548828125
2018-08-01,263.4627990722656
2018-08-02,264.8981018066406
2018-08-03,266.0330810546875
2018-08-06,267.0086975097656
2018-08-07,267.8904113769531
2018-08-08,267.7779235839844
2018-08-09,267.4120178222656
2018-08-10,265.6203308105469
2018-08-13,264.6259765625
2018-08-14,266.31451416015625
2018-08-15,264.3258056640625
2018-08-16,266.4645690917969
2018-08-17,267.4026184082031
2018-08-20,267.974853515625
2018-08-21,268.6033630371094
2018-08-22,268.44384765625
2018-08-23,268.08740234375
2018-08-24,269.700927734375
2018-08-27,271.83026123046875
2018-08-28,271.9616394042969
2018-08-29,273.4249572753906
2018-08-30,272.3180236816406
2018-08-31,272.32745361328125
2018-09-04,271.85845947265625
2018-09-05,271.126708984375
2018-09-06,270.3105773925781
2018-09-07,269.7853698730469
2018-09-10,270.2543640136719
2018-09-11,271.14544677734375
2018-09-12,271.21112060546875
2018-09-13,272.81524658203125
2018-09-14,272.8621520996094
2018-09-17,271.41754150390625
2018-09-18,272.8902893066406
2018-09-19,273.1810607910156
2018-09-20,275.3948669433594
2018-09-21,275.14324951171875
2018-09-24,274.2292175292969
2018-09-25,273.9748840332031
2018-09-26,273.1550598144531
2018-09-27,273.91827392578125
2018-09-28,273.9465637207031
2018-10-01,274.89825439453125
2018-10-02,274.73809814453125
2018-10-03,274.88885498046875
2018-10-04,272.7403869628906
2018-10-05,271.2138671875
2018-10-08,271.2138671875
2018-10-09,270.8180847167969
2018-10-10,262.2431640625
2018-10-11,256.4668273925781
2018-10-12,260.0287780761719
2018-10-15,258.5682373046875
2018-10-16,264.22198486328125
2018-10-17,264.2691650390625
2018-10-18,260.4527893066406
2018-10-19,260.3114013671875
2018-10-22,259.14300537109375
2018-10-23,257.8237609863281
2018-10-24,250.01206970214844
2018-10-25,254.49745178222656
2018-10-26,250.02145385742188
2018-10-29,248.63629150390625
2018-10-30,252.32069396972656
2018-10-31,255.01568603515625
2018-11-01,257.72955322265625
2018-11-02,256.2029724121094
2018-11-05,257.6164855957031
2018-11-06,259.2466125488281
2018-11-07,264.7967834472656
2018-11-08,264.3161926269531
2018-11-09,261.7342834472656
2018-11-12,256.84375
2018-11-13,256.3631591796875
2018-11-14,254.61050415039062
2018-11-15,257.26776123046875
2018-11-16,257.9367980957031
2018-11-19,253.57394409179688
2018-11-20,248.8812713623047
2018-11-21,249.72935485839844
2018-11-23,248.06149291992188
2018-11-26,252.0662384033203
2018-11-27,252.914306640625
2018-11-28,258.7377624511719
2018-11-29,258.17242431640625
2018-11-30,259.74603271484375
2018-12-03,263.1854248046875
2018-12-04,254.65757751464844
2018-12-06,254.27127075195312
2018-12-07,248.36302185058594
2018-12-10,248.8341522216797
2018-12-11,248.8907012939453
2018-12-12,250.1439208984375
2018-12-13,250.05917358398438
2018-12-14,245.44186401367188
2018-12-17,240.62672424316406
2018-12-18,240.3628387451172
2018-12-19,236.76324462890625
2018-12-20,232.90924072265625
2018-12-21,228.13702392578125
2018-12-24,222.10894775390625
2018-12-26,233.33099365234375
2018-12-27,235.12237548828125
2018-12-28,234.81907653808594
2018-12-31,236.87579345703125
2019-01-02,237.12222290039062
